Since they released kinect this was kind of their way of releasing a new Xbox so they do n't plan on making another one for a while .	How long did it take for them to plan on making another one for a while?	24 minutes	no
Since they released kinect this was kind of their way of releasing a new Xbox so they do n't plan on making another one for a while .	How long did it take for them to plan on making another one for a while?	4 minutes	no
Since they released kinect this was kind of their way of releasing a new Xbox so they do n't plan on making another one for a while .	How long did it take for them to plan on making another one for a while?	several seconds	no
Since they released kinect this was kind of their way of releasing a new Xbox so they do n't plan on making another one for a while .	How long did it take for them to plan on making another one for a while?	6 minutes	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	for months	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	6 days	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	1 month	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	for decades	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	6 minutes	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for some family emergencies to cause everyone else to cancel?	4 decades	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	1 week	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	2 weeks	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	1 hour	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	10 seconds	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	52 seconds	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	26 seconds	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for My wife and I to plan a 3 generation trip?	for decades	no
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for everyone else to cancel?	5 minutes	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for everyone else to cancel?	44 minutes	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for everyone else to cancel?	42 seconds	yes
My wife and I , in our 60's at the time , originally planned a 3 generation trip but some family emergencies caused everyone else to cancel .	How long did it take for everyone else to cancel?	several days	no
