Split	Annotator.ID	Sentence1.ID	Pred1.Span	Pred1.Token	Event1.ID	Sentence2.ID	Pred2.Span	Pred2.Token	Event2.ID	Pred1.Text	Pred1.Lemma	Pred2.Text	Pred2.Lemma	Pred1.Duration	Pred2.Duration	Pred1.Beg	Pred1.End	Pred2.Beg	Pred2.End	Pred1.Duration.Confidence	Pred2.Duration.Confidence	Relation.Confidence	Document.ID
train	71	en-ud-train.conllu 668	10	10	en-ud-train.conllu 668_10	en-ud-train.conllu 668	29	29	en-ud-train.conllu 668_29	try	try	taken	take	5	6	43 	 53	57 	 100	4.0	4.0	4.0	13
train	71	en-ud-train.conllu 6004	1	1	en-ud-train.conllu 6004_1	en-ud-train.conllu 6004	3	3	en-ud-train.conllu 6004_3	start	start	repeat	repeat	1	2	12 	 23	45 	 65	4.0	4.0	4.0	70
train	108	en-ud-train.conllu 1299	6	6	en-ud-train.conllu 1299_6	en-ud-train.conllu 1300	11	11	en-ud-train.conllu 1300_11	fight	fight	open	open	2	7	26 	 32	18 	 79	2.0	2.0	2.0	16
train	108	en-ud-train.conllu 2278	7	7	en-ud-train.conllu 2278_7	en-ud-train.conllu 2278	20	20	en-ud-train.conllu 2278_20	get	get	walk	walk	2	2	29 	 36	52 	 64	2.0	2.0	2.0	27
train	108	en-ud-train.conllu 12372	6	6	en-ud-train.conllu 12372_6	en-ud-train.conllu 12372	24	24	en-ud-train.conllu 12372_24	says	say	letting	let	2	6	41 	 46	20 	 67	2.0	2.0	2.0	533
train	108	en-ud-train.conllu 10582	2	2	en-ud-train.conllu 10582_2	en-ud-train.conllu 10583	5	5	en-ud-train.conllu 10583_5	THRIVE	thrive	thank	thank	6	6	27 	 54	15 	 69	2.0	2.0	2.0	335
train	108	en-ud-train.conllu 4456	8	8	en-ud-train.conllu 4456_8	en-ud-train.conllu 4456	10	10	en-ud-train.conllu 4456_10	let	let	know	know	2	2	35 	 49	35 	 48	4.0	4.0	4.0	49
train	71	en-ud-train.conllu 9677	4	4	en-ud-train.conllu 9677_4	en-ud-train.conllu 9678	17	17	en-ud-train.conllu 9678_17	switched	switch	groped	grope	2	1	6 	 27	35 	 46	2.0	2.0	2.0	192
train	71	en-ud-train.conllu 7214	4	4	en-ud-train.conllu 7214_4	en-ud-train.conllu 7214	29	29	en-ud-train.conllu 7214_29	expulse	expulse	considered	consider	4	6	5 	 25	35 	 80	2.0	2.0	2.0	86
train	71	en-ud-train.conllu 3016	3	3	en-ud-train.conllu 3016_3	en-ud-train.conllu 3016	8	8	en-ud-train.conllu 3016_8	understand	understand	mean	mean	1	2	5 	 20	35 	 49	2.0	2.0	2.0	35
train	71	en-ud-train.conllu 11201	15_16_17_18	17	en-ud-train.conllu 11201_17	en-ud-train.conllu 11202	4	4	en-ud-train.conllu 11202_4	be the best in	best	know	know	6	6	5 	 97	77 	 92	2.0	2.0	2.0	423
train	71	en-ud-train.conllu 6462	6_7_8_9_10	9	en-ud-train.conllu 6462_9	en-ud-train.conllu 6462	28_29_30_31	31	en-ud-train.conllu 6462_31	is a perfect example of	example	is the true problem	problem	7	7	6 	 93	55 	 95	2.0	2.0	2.0	78
train	209	en-ud-train.conllu 6780	100	100	en-ud-train.conllu 6780_100	en-ud-train.conllu 6780	124	124	en-ud-train.conllu 6780_124	carried	carry	condensed	condense	6	2	22 	 46	56 	 65	4.0	4.0	4.0	81
train	209	en-ud-train.conllu 712	7_8	8	en-ud-train.conllu 712_8	en-ud-train.conllu 712	11	11	en-ud-train.conllu 712_11	were superficial	superficial	received	receive	6	2	0 	 43	8 	 15	4.0	2.0	4.0	14
train	209	en-ud-train.conllu 3679	4	4	en-ud-train.conllu 3679_4	en-ud-train.conllu 3680	2	2	en-ud-train.conllu 3680_2	inform	inform	discuss	discuss	2	2	35 	 50	61 	 82	4.0	4.0	4.0	42
train	209	en-ud-train.conllu 9715	6	6	en-ud-train.conllu 9715_6	en-ud-train.conllu 9715	10	10	en-ud-train.conllu 9715_10	call	call	come	come	2	3	19 	 32	52 	 65	4.0	4.0	4.0	192
train	209	en-ud-train.conllu 7311	1	1	en-ud-train.conllu 7311_1	en-ud-train.conllu 7311	43	43	en-ud-train.conllu 7311_43	found	find	thought	think	2	2	0 	 16	11 	 19	4.0	4.0	4.0	95
train	508	en-ud-train.conllu 5962	0	0	en-ud-train.conllu 5962_0	en-ud-train.conllu 5962	12	12	en-ud-train.conllu 5962_12	Find	find	crossed	cross	2	2	7 	 40	40 	 51	2.0	2.0	2.0	70
train	508	en-ud-train.conllu 9355	2	2	en-ud-train.conllu 9355_2	en-ud-train.conllu 9355	12	12	en-ud-train.conllu 9355_12	getting	get	eatin	eatin	4	4	14 	 80	45 	 65	2.0	2.0	2.0	187
train	508	en-ud-train.conllu 12419	5	5	en-ud-train.conllu 12419_5	en-ud-train.conllu 12419	21	21	en-ud-train.conllu 12419_21	eager	eager	begin	begin	7	4	13 	 85	28 	 70	2.0	3.0	2.0	536
train	508	en-ud-train.conllu 610	11	11	en-ud-train.conllu 610_11	en-ud-train.conllu 611	9_10_11	11	en-ud-train.conllu 611_11	arrested	arrest	was allegedly involved	involved	2	7	11 	 32	32 	 83	3.0	2.0	3.0	12
train	508	en-ud-train.conllu 6239	1_2_4_5	5	en-ud-train.conllu 6239_5	en-ud-train.conllu 6239	9	9	en-ud-train.conllu 6239_9	is now fourth week	week	made	make	5	5	8 	 88	24 	 73	4.0	3.0	3.0	75
train	508	en-ud-train.conllu 3810	12	12	en-ud-train.conllu 3810_12	en-ud-train.conllu 3811	24	24	en-ud-train.conllu 3811_24	have	have	permit	permit	4	4	23 	 41	40 	 61	2.0	3.0	2.0	44
train	508	en-ud-train.conllu 8656	3	3	en-ud-train.conllu 8656_3	en-ud-train.conllu 8656	24	24	en-ud-train.conllu 8656_24	like	like	hurting	hurt	4	2	23 	 50	46 	 57	4.0	3.0	3.0	168
train	508	en-ud-train.conllu 8595	4	4	en-ud-train.conllu 8595_4	en-ud-train.conllu 8596	3	3	en-ud-train.conllu 8596_3	visited	visit	find	find	3	3	8 	 36	33 	 58	2.0	2.0	2.0	166
train	508	en-ud-train.conllu 4371	0	0	en-ud-train.conllu 4371_0	en-ud-train.conllu 4371	2	2	en-ud-train.conllu 4371_2	Let	let	know	know	2	2	14 	 40	38 	 59	4.0	4.0	2.0	48
train	508	en-ud-train.conllu 5738	10	10	en-ud-train.conllu 5738_10	en-ud-train.conllu 5739	50	50	en-ud-train.conllu 5739_50	seeking	seek	demonstrated	demonstrate	3	3	18 	 47	44 	 55	1.0	3.0	2.0	65
train	108	en-ud-train.conllu 6047	5	5	en-ud-train.conllu 6047_5	en-ud-train.conllu 6048	5	5	en-ud-train.conllu 6048_5	affirms	affirm	known	know	9	9	29 	 45	5 	 85	2.0	2.0	4.0	71
train	108	en-ud-train.conllu 8794	3	3	en-ud-train.conllu 8794_3	en-ud-train.conllu 8795	1_3_4	4	en-ud-train.conllu 8795_4	volunteer	volunteer	is first experience	experience	5	5	46 	 72	47 	 72	2.0	2.0	2.0	173
train	108	en-ud-train.conllu 565	5	5	en-ud-train.conllu 565_5	en-ud-train.conllu 566	31	31	en-ud-train.conllu 566_31	came	come	established	establish	5	7	26 	 48	37 	 89	3.0	2.0	3.0	12
train	108	en-ud-train.conllu 7631	1	1	en-ud-train.conllu 7631_1	en-ud-train.conllu 7632	14	14	en-ud-train.conllu 7632_14	require	require	collect	collect	9	5	13 	 81	73 	 80	1.0	1.0	2.0	118
train	108	en-ud-train.conllu 9491	6	6	en-ud-train.conllu 9491_6	en-ud-train.conllu 9491	29	29	en-ud-train.conllu 9491_29	bring	bring	warms	warm	2	4	35 	 43	48 	 71	4.0	2.0	3.0	189
train	245	en-ud-train.conllu 407	12_13	13	en-ud-train.conllu 407_13	en-ud-train.conllu 407	17	17	en-ud-train.conllu 407_17	is eerie	eerie	familiar	familiar	5	7	61 	 66	8 	 66	3.0	3.0	3.0	10
train	245	en-ud-train.conllu 6280	6	6	en-ud-train.conllu 6280_6	en-ud-train.conllu 6280	8	8	en-ud-train.conllu 6280_8	try	try	keep	keep	3	3	35 	 48	35 	 48	3.0	3.0	3.0	75
train	245	en-ud-train.conllu 9220	14	14	en-ud-train.conllu 9220_14	en-ud-train.conllu 9221	3	3	en-ud-train.conllu 9221_3	eat	eat	drinking	drink	5	6	75 	 82	4 	 75	2.0	2.0	3.0	184
train	245	en-ud-train.conllu 12056	5	5	en-ud-train.conllu 12056_5	en-ud-train.conllu 12057	24	24	en-ud-train.conllu 12057_24	see	see	seen	see	2	1	51 	 57	60 	 63	2.0	4.0	2.0	512
train	245	en-ud-train.conllu 6941	2	2	en-ud-train.conllu 6941_2	en-ud-train.conllu 6941	7	7	en-ud-train.conllu 6941_7	suspected	suspect	working	work	6	7	47 	 62	9 	 62	2.0	3.0	3.0	82
train	619	en-ud-train.conllu 7173	8	8	en-ud-train.conllu 7173_8	en-ud-train.conllu 7174	6	6	en-ud-train.conllu 7174_6	Name	name	believed	believe	6	7	63 	 87	12 	 87	4.0	4.0	4.0	83
train	619	en-ud-train.conllu 5404	1	1	en-ud-train.conllu 5404_1	en-ud-train.conllu 5405	50	50	en-ud-train.conllu 5405_50	see	see	called	call	7	9	54 	 65	7 	 93	4.0	4.0	4.0	58
train	619	en-ud-train.conllu 8699	9	9	en-ud-train.conllu 8699_9	en-ud-train.conllu 8699	19	19	en-ud-train.conllu 8699_19	rush	rush	listen	listen	5	5	16 	 81	16 	 81	4.0	4.0	4.0	170
train	619	en-ud-train.conllu 5273	2	2	en-ud-train.conllu 5273_2	en-ud-train.conllu 5274	5	5	en-ud-train.conllu 5274_5	receive	receive	know	know	2	3	14 	 27	44 	 82	4.0	4.0	4.0	55
train	619	en-ud-train.conllu 1479	2_3_4	4	en-ud-train.conllu 1479_4	en-ud-train.conllu 1480	7	7	en-ud-train.conllu 1480_7	is &quot; Jafar	Jafar	has	have	6	7	32 	 80	6 	 80	4.0	4.0	4.0	17
train	451	en-ud-train.conllu 10940	16	16	en-ud-train.conllu 10940_16	en-ud-train.conllu 10940	18	18	en-ud-train.conllu 10940_18	endevour	endevour	satisfy	satisfy	10	10	1 	 100	0 	 100	4.0	4.0	4.0	388
train	451	en-ud-train.conllu 12182	1	1	en-ud-train.conllu 12182_1	en-ud-train.conllu 12182	4	4	en-ud-train.conllu 12182_4	played	play	asked	ask	2	1	12 	 56	35 	 49	3.0	3.0	3.0	522
train	451	en-ud-train.conllu 5081	12	12	en-ud-train.conllu 5081_12	en-ud-train.conllu 5081	26_27_28	27	en-ud-train.conllu 5081_27	have	have	be detrimental to	detrimental	0	10	17 	 27	35 	 100	1.0	2.0	3.0	54
train	451	en-ud-train.conllu 12296	22	22	en-ud-train.conllu 12296_22	en-ud-train.conllu 12296	26	26	en-ud-train.conllu 12296_26	said	say	take	take	1	2	11 	 28	35 	 48	3.0	2.0	3.0	529
train	451	en-ud-train.conllu 9266	4	4	en-ud-train.conllu 9266_4	en-ud-train.conllu 9266	8	8	en-ud-train.conllu 9266_8	brought	bring	did	do	0	1	15 	 29	35 	 51	4.0	2.0	3.0	185
train	71	en-ud-train.conllu 11994	4	4	en-ud-train.conllu 11994_4	en-ud-train.conllu 11995	17	17	en-ud-train.conllu 11995_17	call	call	waiting	wait	2	2	4 	 12	31 	 48	3.0	3.0	3.0	507
train	71	en-ud-train.conllu 6753	1	1	en-ud-train.conllu 6753_1	en-ud-train.conllu 6753	15	15	en-ud-train.conllu 6753_15	swear	swear	mean	mean	1	2	5 	 13	34 	 53	2.0	2.0	2.0	80
train	71	en-ud-train.conllu 6526	1_2_3	2	en-ud-train.conllu 6526_2	en-ud-train.conllu 6527	2	2	en-ud-train.conllu 6527_2	is Oct. 6	Oct.	saw	see	3	2	23 	 47	50 	 58	3.0	3.0	2.0	78
train	71	en-ud-train.conllu 10639	20	20	en-ud-train.conllu 10639_20	en-ud-train.conllu 10640	11	11	en-ud-train.conllu 10640_11	helpful	helpful	find	find	6	6	7 	 45	16 	 39	2.0	2.0	2.0	345
train	71	en-ud-train.conllu 3956	27	27	en-ud-train.conllu 3956_27	en-ud-train.conllu 3957	3	3	en-ud-train.conllu 3957_3	ignored	ignore	met	meet	4	3	16 	 31	35 	 45	2.0	2.0	2.0	45
train	108	en-ud-train.conllu 8296	3	3	en-ud-train.conllu 8296_3	en-ud-train.conllu 8296	25	25	en-ud-train.conllu 8296_25	spayed	spay	has	have	3	7	32 	 43	24 	 65	2.0	3.0	2.0	152
train	108	en-ud-train.conllu 4320	1	1	en-ud-train.conllu 4320_1	en-ud-train.conllu 4320	12	12	en-ud-train.conllu 4320_12	let	let	feel	feel	2	2	35 	 48	35 	 47	2.0	2.0	3.0	48
train	108	en-ud-train.conllu 350	3	3	en-ud-train.conllu 350_3	en-ud-train.conllu 351	13	13	en-ud-train.conllu 351_13	got	get	focus	focus	5	7	21 	 30	21 	 44	2.0	2.0	2.0	9
train	108	en-ud-train.conllu 7280	0	0	en-ud-train.conllu 7280_0	en-ud-train.conllu 7281	2	2	en-ud-train.conllu 7281_2	Take	take	see	see	1	1	26 	 31	37 	 42	3.0	2.0	3.0	92
train	108	en-ud-train.conllu 7169	14	14	en-ud-train.conllu 7169_14	en-ud-train.conllu 7170	16	16	en-ud-train.conllu 7170_16	raise	raise	raising	raise	6	5	20 	 65	35 	 50	2.0	2.0	3.0	83
train	508	en-ud-train.conllu 5939	21	21	en-ud-train.conllu 5939_21	en-ud-train.conllu 5939	37	37	en-ud-train.conllu 5939_37	drilling	drill	regards	regard	7	7	15 	 50	50 	 88	2.0	2.0	2.0	69
train	508	en-ud-train.conllu 6884	2	2	en-ud-train.conllu 6884_2	en-ud-train.conllu 6884	4	4	en-ud-train.conllu 6884_4	decides	decide	throw	throw	4	4	16 	 43	43 	 73	4.0	4.0	4.0	82
train	508	en-ud-train.conllu 8310	4_5	5	en-ud-train.conllu 8310_5	en-ud-train.conllu 8310	12_13_14	13	en-ud-train.conllu 8310_13	be hard	hard	is true in	true	0	0	19 	 48	47 	 74	2.0	1.0	2.0	152
train	508	en-ud-train.conllu 12134	9	9	en-ud-train.conllu 12134_9	en-ud-train.conllu 12134	23	23	en-ud-train.conllu 12134_23	called	call	know	know	2	2	20 	 34	34 	 54	4.0	4.0	2.0	518
train	508	en-ud-train.conllu 479	1	1	en-ud-train.conllu 479_1	en-ud-train.conllu 480	6	6	en-ud-train.conllu 480_6	Ask	ask	exacerbated	exacerbate	2	2	5 	 21	21 	 47	4.0	1.0	2.0	11
train	108	en-ud-train.conllu 12393	6	6	en-ud-train.conllu 12393_6	en-ud-train.conllu 12393	16	16	en-ud-train.conllu 12393_16	rang	ring	saying	say	2	2	26 	 33	35 	 42	3.0	3.0	3.0	535
train	108	en-ud-train.conllu 5926	27_28_29_30_31_32	31	en-ud-train.conllu 5926_31	en-ud-train.conllu 5927	22	22	en-ud-train.conllu 5927_22	was &quot; only a prelude...	prelude	add	add	7	7	14 	 48	25 	 94	2.0	2.0	2.0	69
train	108	en-ud-train.conllu 8953	18	18	en-ud-train.conllu 8953_18	en-ud-train.conllu 8953	26_27_30_31	31	en-ud-train.conllu 8953_31	come	come	is in &#39;s territory	territory	4	4	27 	 53	26 	 52	2.0	2.0	2.0	177
train	108	en-ud-train.conllu 1220	10	10	en-ud-train.conllu 1220_10	en-ud-train.conllu 1220	18	18	en-ud-train.conllu 1220_18	finance	finance	condemn	condemn	7	7	12 	 65	12 	 65	2.0	2.0	2.0	16
train	108	en-ud-train.conllu 4719	4	4	en-ud-train.conllu 4719_4	en-ud-train.conllu 4719	35_36_37_38_39	39	en-ud-train.conllu 4719_39	need	need	was not a valid contract	contract	7	7	20 	 65	21 	 65	2.0	2.0	2.0	51
train	209	en-ud-train.conllu 419	13	13	en-ud-train.conllu 419_13	en-ud-train.conllu 420	36	36	en-ud-train.conllu 420_36	engaging	engage	longs	long	5	7	0 	 65	0 	 100	4.0	2.0	4.0	10
train	209	en-ud-train.conllu 11266	5_6_7	7	en-ud-train.conllu 11266_7	en-ud-train.conllu 11267	30	27	en-ud-train.conllu 11267_27	were very friendly	friendly	were	what	2	2	24 	 43	24 	 44	3.0	4.0	4.0	431
train	209	en-ud-train.conllu 12194	1_2	2	en-ud-train.conllu 12194_2	en-ud-train.conllu 12195	3	3	en-ud-train.conllu 12195_3	were abrasive	abrasive	throw	throw	2	4	0 	 15	25 	 100	2.0	2.0	3.0	523
train	209	en-ud-train.conllu 5881	2	2	en-ud-train.conllu 5881_2	en-ud-train.conllu 5882	11	11	en-ud-train.conllu 5882_11	check	check	raise	raise	2	6	35 	 49	0 	 65	4.0	3.0	4.0	68
train	209	en-ud-train.conllu 10687	2	2	en-ud-train.conllu 10687_2	en-ud-train.conllu 10687	12	12	en-ud-train.conllu 10687_12	HATE	hate	SHOWS	show	6	6	0 	 65	0 	 65	4.0	4.0	4.0	352
train	619	en-ud-train.conllu 6119	17	17	en-ud-train.conllu 6119_17	en-ud-train.conllu 6119	19	19	en-ud-train.conllu 6119_19	try	try	assert	assert	7	6	20 	 91	40 	 76	4.0	4.0	4.0	73
train	619	en-ud-train.conllu 1372	48	48	en-ud-train.conllu 1372_48	en-ud-train.conllu 1372	54	54	en-ud-train.conllu 1372_54	followed	follow	sent	send	5	5	63 	 91	9 	 38	4.0	4.0	4.0	17
train	619	en-ud-train.conllu 11642	3	3	en-ud-train.conllu 11642_3	en-ud-train.conllu 11642	16	16	en-ud-train.conllu 11642_16	blessed	bless	handle	handle	6	5	12 	 89	51 	 83	4.0	4.0	4.0	474
train	619	en-ud-train.conllu 3736	12	12	en-ud-train.conllu 3736_12	en-ud-train.conllu 3736	25	25	en-ud-train.conllu 3736_25	getting	get	know	know	7	6	11 	 95	49 	 74	4.0	4.0	4.0	43
train	619	en-ud-train.conllu 6784	66	66	en-ud-train.conllu 6784_66	en-ud-train.conllu 6785	7	7	en-ud-train.conllu 6785_7	provided	provide	loved	love	6	7	29 	 65	6 	 87	4.0	4.0	4.0	81
train	508	en-ud-train.conllu 5103	18	18	en-ud-train.conllu 5103_18	en-ud-train.conllu 5103	31	31	en-ud-train.conllu 5103_31	manage	manage	manipulate	manipulate	6	2	0 	 100	9 	 88	2.0	2.0	2.0	54
train	508	en-ud-train.conllu 4987	1	1	en-ud-train.conllu 4987_1	en-ud-train.conllu 4987	6	6	en-ud-train.conllu 4987_6	call	call	discuss	discuss	2	2	13 	 29	28 	 47	2.0	2.0	2.0	53
train	508	en-ud-train.conllu 11933	9	9	en-ud-train.conllu 11933_9	en-ud-train.conllu 11933	15	15	en-ud-train.conllu 11933_15	take	take	can	can	2	3	21 	 46	45 	 100	2.0	2.0	2.0	502
train	508	en-ud-train.conllu 3735	13_14	14	en-ud-train.conllu 3735_14	en-ud-train.conllu 3735	18_19_20_21	21	en-ud-train.conllu 3735_21	was sure	sure	was the right place	place	3	7	19 	 45	45 	 100	4.0	2.0	2.0	43
train	508	en-ud-train.conllu 12496	4_5_6_7	7	en-ud-train.conllu 12496_7	en-ud-train.conllu 12496	24	24	en-ud-train.conllu 12496_24	be a good idea	idea	looking	look	3	2	16 	 43	43 	 56	2.0	2.0	2.0	539
train	619	en-ud-train.conllu 6135	5	5	en-ud-train.conllu 6135_5	en-ud-train.conllu 6136	4	4	en-ud-train.conllu 6136_4	vaulted	vault	intends	intend	4	7	43 	 52	13 	 89	4.0	4.0	4.0	73
train	619	en-ud-train.conllu 11942	5	5	en-ud-train.conllu 11942_5	en-ud-train.conllu 11942	9	9	en-ud-train.conllu 11942_9	know	know	had	have	6	3	9 	 92	58 	 65	4.0	4.0	4.0	503
train	619	en-ud-train.conllu 12431	7	7	en-ud-train.conllu 12431_7	en-ud-train.conllu 12431	26	26	en-ud-train.conllu 12431_26	want	want	let	let	4	6	8 	 31	37 	 92	4.0	4.0	4.0	536
train	619	en-ud-train.conllu 2545	45	45	en-ud-train.conllu 2545_45	en-ud-train.conllu 2545	78	78	en-ud-train.conllu 2545_78	receive	receive	pay	pay	4	4	31 	 62	31 	 62	4.0	4.0	4.0	30
train	619	en-ud-train.conllu 7312	1	1	en-ud-train.conllu 7312_1	en-ud-train.conllu 7312	12	12	en-ud-train.conllu 7312_12	know	know	wondering	wonder	6	4	16 	 84	48 	 65	4.0	4.0	4.0	95
train	209	en-ud-train.conllu 865	23	23	en-ud-train.conllu 865_23	en-ud-train.conllu 866	27	27	en-ud-train.conllu 866_27	preached	preach	cited	cite	3	2	0 	 21	41 	 48	2.0	2.0	1.0	15
train	209	en-ud-train.conllu 5882	27	27	en-ud-train.conllu 5882_27	en-ud-train.conllu 5882	29	29	en-ud-train.conllu 5882_29	help	help	continue	continue	7	7	0 	 65	0 	 65	4.0	4.0	4.0	68
train	209	en-ud-train.conllu 11393	4	4	en-ud-train.conllu 11393_4	en-ud-train.conllu 11393	18	18	en-ud-train.conllu 11393_18	done	done	happy	happy	4	2	19 	 37	35 	 43	4.0	4.0	4.0	447
train	209	en-ud-train.conllu 10131	2	2	en-ud-train.conllu 10131_2	en-ud-train.conllu 10132	1_2	2	en-ud-train.conllu 10132_2	get	get	&#39;s impossible	impossible	5	5	0 	 33	0 	 40	2.0	2.0	4.0	257
train	209	en-ud-train.conllu 12518	36	36	en-ud-train.conllu 12518_36	en-ud-train.conllu 12518	59	59	en-ud-train.conllu 12518_59	do	do	see	see	2	2	13 	 26	0 	 12	4.0	4.0	4.0	540
train	619	en-ud-train.conllu 1930	7	7	en-ud-train.conllu 1930_7	en-ud-train.conllu 1930	25	25	en-ud-train.conllu 1930_25	have	have	working	work	2	2	68 	 82	21 	 41	4.0	4.0	4.0	22
train	619	en-ud-train.conllu 923	23	23	en-ud-train.conllu 923_23	en-ud-train.conllu 923	33	33	en-ud-train.conllu 923_33	know	know	know	know	6	6	15 	 65	15 	 65	4.0	4.0	4.0	15
train	619	en-ud-train.conllu 8361	0	0	en-ud-train.conllu 8361_0	en-ud-train.conllu 8361	11	11	en-ud-train.conllu 8361_11	Enjoy	enjoy	enjoys	enjoy	4	4	44 	 65	44 	 65	4.0	4.0	4.0	154
train	619	en-ud-train.conllu 12273	6	6	en-ud-train.conllu 12273_6	en-ud-train.conllu 12273	17	17	en-ud-train.conllu 12273_17	amend	amend	eligible	eligible	4	4	58 	 80	14 	 37	4.0	4.0	4.0	528
train	619	en-ud-train.conllu 12135	1_2_3_4	3	en-ud-train.conllu 12135_3	en-ud-train.conllu 12136	1	1	en-ud-train.conllu 12136_1	is just unheard of	unheard	grew	grow	7	7	74 	 91	14 	 65	4.0	4.0	4.0	518
train	508	en-ud-train.conllu 9637	3_4_5_6	5	en-ud-train.conllu 9637_5	en-ud-train.conllu 9638	2	2	en-ud-train.conllu 9638_2	be so spoiled in	spoiled	stay	stay	3	3	9 	 34	34 	 53	2.0	2.0	2.0	191
train	508	en-ud-train.conllu 2647	2	2	en-ud-train.conllu 2647_2	en-ud-train.conllu 2648	0	0	en-ud-train.conllu 2648_0	have	have	Thank	thank	4	1	10 	 36	36 	 42	2.0	3.0	2.0	31
train	508	en-ud-train.conllu 9805	0	0	en-ud-train.conllu 9805_0	en-ud-train.conllu 9805	2	2	en-ud-train.conllu 9805_2	Let	let	know	know	3	3	12 	 31	31 	 56	2.0	2.0	2.0	193
train	508	en-ud-train.conllu 8928	1	1	en-ud-train.conllu 8928_1	en-ud-train.conllu 8929	34	34	en-ud-train.conllu 8929_34	need	need	do	do	4	4	21 	 40	40 	 75	2.0	4.0	2.0	176
train	508	en-ud-train.conllu 2956	4	4	en-ud-train.conllu 2956_4	en-ud-train.conllu 2957	2	2	en-ud-train.conllu 2957_2	suggest	suggest	Highlighting	highlight	2	2	18 	 27	27 	 44	2.0	2.0	2.0	34
train	508	en-ud-train.conllu 11807	6	6	en-ud-train.conllu 11807_6	en-ud-train.conllu 11807	27	27	en-ud-train.conllu 11807_27	got	get	kept	keep	2	3	26 	 48	39 	 94	4.0	4.0	4.0	490
train	508	en-ud-train.conllu 721	7	7	en-ud-train.conllu 721_7	en-ud-train.conllu 721	14	14	en-ud-train.conllu 721_14	risked	risk	slack	slack	2	2	19 	 37	35 	 59	4.0	4.0	4.0	14
train	508	en-ud-train.conllu 3765	20	20	en-ud-train.conllu 3765_20	en-ud-train.conllu 3765	23	23	en-ud-train.conllu 3765_23	want	want	know	know	6	6	27 	 56	38 	 47	2.0	2.0	2.0	43
train	508	en-ud-train.conllu 3076	5	5	en-ud-train.conllu 3076_5	en-ud-train.conllu 3077	0	0	en-ud-train.conllu 3077_0	entered	enter	Thank	thank	1	1	27 	 47	36 	 41	4.0	4.0	4.0	36
train	508	en-ud-train.conllu 11168	2	2	en-ud-train.conllu 11168_2	en-ud-train.conllu 11169	39	39	en-ud-train.conllu 11169_39	yelled	yell	saying	say	1	1	30 	 44	37 	 45	4.0	4.0	4.0	419
train	491	en-ud-train.conllu 235	19	19	en-ud-train.conllu 235_19	en-ud-train.conllu 235	37_38_39_40_41	41	en-ud-train.conllu 235_41	likely	likely	be in a good position	position	6	7	35 	 49	38 	 85	3.0	4.0	3.0	6
train	491	en-ud-train.conllu 1572	24	24	en-ud-train.conllu 1572_24	en-ud-train.conllu 1572	27	27	en-ud-train.conllu 1572_27	do	do	striking	strike	8	6	5 	 97	51 	 61	4.0	2.0	2.0	17
train	491	en-ud-train.conllu 10935	5	5	en-ud-train.conllu 10935_5	en-ud-train.conllu 10935	11	11	en-ud-train.conllu 10935_11	read	read	helping	help	2	7	35 	 46	8 	 87	3.0	3.0	3.0	387
train	491	en-ud-train.conllu 10440	1_2_3_4_5	4	en-ud-train.conllu 10440_4	en-ud-train.conllu 10441	2	2	en-ud-train.conllu 10441_2	were the only customers there	customer	waste	waste	2	7	16 	 24	34 	 99	3.0	2.0	3.0	312
train	491	en-ud-train.conllu 6796	36	36	en-ud-train.conllu 6796_36	en-ud-train.conllu 6796	45	45	en-ud-train.conllu 6796_45	hide	hide	gave	give	8	2	16 	 94	58 	 63	4.0	4.0	4.0	81
train	211	en-ud-train.conllu 10473	19	19	en-ud-train.conllu 10473_19	en-ud-train.conllu 10473	22_23_24_25_26	26	en-ud-train.conllu 10473_26	feel	feel	&#39;re in a small town	town	3	3	38 	 65	36 	 65	2.0	2.0	3.0	318
train	211	en-ud-train.conllu 6780	39	39	en-ud-train.conllu 6780_39	en-ud-train.conllu 6780	50	50	en-ud-train.conllu 6780_50	being	be	ridiculized	ridiculize	3	3	44 	 82	60 	 82	2.0	2.0	2.0	81
train	211	en-ud-train.conllu 6780	44	44	en-ud-train.conllu 6780_44	en-ud-train.conllu 6780	63	63	en-ud-train.conllu 6780_63	visited	visit	wrote	write	3	2	41 	 75	12 	 31	2.0	2.0	3.0	81
train	211	en-ud-train.conllu 48	23	23	en-ud-train.conllu 48_23	en-ud-train.conllu 49	28	28	en-ud-train.conllu 49_28	living	live	hide	hide	7	4	18 	 74	54 	 65	2.0	2.0	2.0	2
train	211	en-ud-train.conllu 8196	1	1	en-ud-train.conllu 8196_1	en-ud-train.conllu 8196	6_7	7	en-ud-train.conllu 8196_7	got	get	was 12	12	4	6	19 	 30	13 	 44	2.0	4.0	4.0	147
train	186	en-ud-train.conllu 1767	2	2	en-ud-train.conllu 1767_2	en-ud-train.conllu 1767	4	4	en-ud-train.conllu 1767_4	going	go	attend	attend	1	3	16 	 23	29 	 51	3.0	3.0	2.0	20
train	186	en-ud-train.conllu 9442	5	5	en-ud-train.conllu 9442_5	en-ud-train.conllu 9442	24	24	en-ud-train.conllu 9442_24	associate	associate	watch	watch	1	2	11 	 18	20 	 34	3.0	3.0	3.0	188
